#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 05 02 16 310  0.5 99.0 99.00 99.00 99.00 999 1026.0  10.9  12.9 999.0 99.0 99.00
2022 01 05 03 16 300  6.2 99.0 99.00 99.00 99.00 999 1026.6  11.4  12.8 999.0 99.0 99.00
2022 01 05 04 16 320  1.0 99.0 99.00 99.00 99.00 999 1026.7  11.5  12.7 999.0 99.0 99.00
2022 01 05 05 16 330  1.0 99.0 99.00 99.00 99.00 999 1027.0  11.0  12.6 999.0 99.0 99.00
2022 01 05 06 16 350  2.1 99.0 99.00 99.00 99.00 999 1027.3  11.3  12.6 999.0 99.0 99.00
2022 01 05 07 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.9  10.4  12.7 999.0 99.0 99.00
2022 01 05 08 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.9  11.0  12.7 999.0 99.0 99.00
2022 01 05 09 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.8  10.4  12.7 999.0 99.0 99.00
2022 01 05 10 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.6  10.5  12.6 999.0 99.0 99.00
2022 01 05 11 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.4  10.6  12.6 999.0 99.0 99.00
2022 01 05 12 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.2  10.6  12.7 999.0 99.0 99.00
2022 01 05 13 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.1  10.7  12.7 999.0 99.0 99.00
2022 01 05 14 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.4  10.6  12.8 999.0 99.0 99.00
2022 01 05 15 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.3  10.8  12.9 999.0 99.0 99.00
2022 01 05 16 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.8  10.8  12.9 999.0 99.0 99.00
2022 01 05 17 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.8  10.0  12.9 999.0 99.0 99.00
2022 01 05 18 16   0  0.0 99.0 99.00 99.00 99.00 999 1027.3   9.8  12.9 999.0 99.0 99.00
2022 01 05 20 16   0  0.0 99.0 99.00 99.00 99.00 999 1025.5  10.9  13.1 999.0 99.0 99.00
2022 01 05 21 16   0  0.0 99.0 99.00 99.00 99.00 999 1023.4  11.6  13.1 999.0 99.0 99.00
2022 01 05 22 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.5  11.9  13.2 999.0 99.0 99.00
2022 01 05 23 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.6  12.1  13.1 999.0 99.0 99.00
2022 01 06 00 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.2  12.3  13.1 999.0 99.0 99.00
2022 01 06 01 16 310  5.1 99.0 99.00 99.00 99.00 999 1021.6  12.4  13.1 999.0 99.0 99.00
2022 01 06 02 16   0  0.0 99.0 99.00 99.00 99.00 999 1021.6  11.7  13.0 999.0 99.0 99.00
2022 01 06 03 16   0  0.0 99.0 99.00 99.00 99.00 999 1021.7  11.2  13.0 999.0 99.0 99.00
2022 01 06 04 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.2  11.3  13.0 999.0 99.0 99.00
2022 01 06 05 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.2  11.2  13.0 999.0 99.0 99.00
