#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 04 19 53 250  3.1 99.0 99.00 99.00 99.00 999 1017.5  13.2  10.2 999.0 99.0 99.00
2010 06 04 20 53 260  4.6 99.0 99.00 99.00 99.00 999 1017.5  13.0   9.6 999.0 99.0 99.00
2010 06 04 21 53 250  4.1 99.0 99.00 99.00 99.00 999 1017.1  12.8 999.0 999.0 99.0 99.00
2010 06 04 22 53 250  3.1 99.0 99.00 99.00 99.00 999 1016.6  12.9   9.7 999.0 99.0 99.00
2010 06 04 23 53 270  4.6 99.0 99.00 99.00 99.00 999 1016.3  12.4   9.6 999.0 99.0 99.00
2010 06 05 00 53 270  5.1 99.0 99.00 99.00 99.00 999 1015.6  12.5   9.6 999.0 99.0 99.00
2010 06 05 01 53 280  5.7 99.0 99.00 99.00 99.00 999 1016.2  12.6   9.7 999.0 99.0 99.00
2010 06 05 02 53 280  6.2 99.0 99.00 99.00 99.00 999 1015.6  12.2   9.9 999.0 99.0 99.00
2010 06 05 03 53 280  5.7 99.0 99.00 99.00 99.00 999 1015.2  11.8   9.9 999.0 99.0 99.00
2010 06 05 04 53 300  3.1 99.0 99.00 99.00 99.00 999 1015.5  11.4  11.0 999.0 99.0 99.00
2010 06 05 05 53 300  3.1 99.0 99.00 99.00 99.00 999 1015.7  11.5  10.2 999.0 99.0 99.00
2010 06 05 06 53 270  2.6 99.0 99.00 99.00 99.00 999 1015.6  11.2  10.1 999.0 99.0 99.00
2010 06 05 07 53 320  2.1 99.0 99.00 99.00 99.00 999 1015.8  11.3  10.2 999.0 99.0 99.00
2010 06 05 08 53 300  1.0 99.0 99.00 99.00 99.00 999 1016.7  11.6   9.9 999.0 99.0 99.00
2010 06 05 09 53 270  2.6 99.0 99.00 99.00 99.00 999 1016.6  11.4   9.9 999.0 99.0 99.00
2010 06 05 11 53 260  1.5 99.0 99.00 99.00 99.00 999 1016.5  11.0 999.0 999.0 99.0 99.00
2010 06 05 12 53 290  2.6 99.0 99.00 99.00 99.00 999 1016.6  10.7   9.4 999.0 99.0 99.00
2010 06 05 13 53 290  4.1 99.0 99.00 99.00 99.00 999 1017.3  10.8   9.5 999.0 99.0 99.00
2010 06 05 14 53 300  1.5 99.0 99.00 99.00 99.00 999 1017.9  10.8   9.9 999.0 99.0 99.00
2010 06 05 15 53 290  1.5 99.0 99.00 99.00 99.00 999 1018.2  11.1  10.2 999.0 99.0 99.00
2010 06 05 16 53 300  2.6 99.0 99.00 99.00 99.00 999 1018.3  11.4  10.4 999.0 99.0 99.00
2010 06 05 17 53 280  5.1 99.0 99.00 99.00 99.00 999 1018.3  11.7  10.4 999.0 99.0 99.00
2010 06 05 18 53 280  5.7 99.0 99.00 99.00 99.00 999 1017.9  11.6  10.2 999.0 99.0 99.00
2010 06 05 19 53 270  4.6 99.0 99.00 99.00 99.00 999 1017.5  11.5  10.2 999.0 99.0 99.00
2010 06 05 20 53 270  5.1 99.0 99.00 99.00 99.00 999 1017.0  11.5 999.0 999.0 99.0 99.00
2010 06 05 21 55 270  6.2 99.0 99.00 99.00 99.00 999 1016.6  11.8 999.0 999.0 99.0 99.00
2010 06 05 22 55 270  6.7 99.0 99.00 99.00 99.00 999 1016.2  12.0   9.9 999.0 99.0 99.00
2010 06 05 23 55 270  7.2 99.0 99.00 99.00 99.00 999 1016.2  12.3   9.8 999.0 99.0 99.00
2010 06 06 00 55 270  6.7 99.0 99.00 99.00 99.00 999 1015.8  12.4   9.4 999.0 99.0 99.00
2010 06 06 01 55 270  6.2 99.0 99.00 99.00 99.00 999 1015.6  12.6   9.5 999.0 99.0 99.00
2010 06 06 02 55 310  4.1 99.0 99.00 99.00 99.00 999 1016.1  12.6   9.5 999.0 99.0 99.00
2010 06 06 03 55 300  4.6 99.0 99.00 99.00 99.00 999 1016.6  12.1   9.8 999.0 99.0 99.00
2010 06 06 04 55 310  4.6 99.0 99.00 99.00 99.00 999 1017.3  12.3  10.2 999.0 99.0 99.00
2010 06 06 05 55 290  4.6 99.0 99.00 99.00 99.00 999 1017.7  12.1  10.1 999.0 99.0 99.00
2010 06 06 06 55 290  3.6 99.0 99.00 99.00 99.00 999 1017.5  11.7  10.3 999.0 99.0 99.00
2010 06 06 07 55 290  2.6 99.0 99.00 99.00 99.00 999 1017.1  11.2  10.1 999.0 99.0 99.00
2010 06 06 08 55 280  3.6 99.0 99.00 99.00 99.00 999 1017.3  10.7  10.0 999.0 99.0 99.00
2010 06 06 09 55 290  5.1 99.0 99.00 99.00 99.00 999 1017.3  10.8   9.7 999.0 99.0 99.00
2010 06 06 10 55 290  4.1 99.0 99.00 99.00 99.00 999 1017.0  10.6   9.6 999.0 99.0 99.00
2010 06 06 11 55 300  3.1 99.0 99.00 99.00 99.00 999 1017.8  10.7   9.5 999.0 99.0 99.00
2010 06 06 12 55 290  4.6 99.0 99.00 99.00 99.00 999 1018.2  10.8   9.5 999.0 99.0 99.00
2010 06 06 13 55 290  5.7 99.0 99.00 99.00 99.00 999 1018.8  10.8   9.5 999.0 99.0 99.00
2010 06 06 14 55 280  5.1 99.0 99.00 99.00 99.00 999 1019.1  10.7   9.5 999.0 99.0 99.00
2010 06 06 15 55 290  4.1 99.0 99.00 99.00 99.00 999 1019.5  10.9   9.8 999.0 99.0 99.00
2010 06 06 16 55 290  4.6 99.0 99.00 99.00 99.00 999 1019.8  10.9   9.9 999.0 99.0 99.00
2010 06 06 17 55 290  4.6 99.0 99.00 99.00 99.00 999 1019.0  11.1   9.9 999.0 99.0 99.00
2010 06 06 18 55 280  3.6 99.0 99.00 99.00 99.00 999 1019.2  11.1  10.0 999.0 99.0 99.00
2010 06 06 19 55 280  5.7 99.0 99.00 99.00 99.00 999 1018.7  11.3 999.0 999.0 99.0 99.00
2010 06 06 20 55 270  6.7 99.0 99.00 99.00 99.00 999 1018.2  11.4  10.1 999.0 99.0 99.00
2010 06 06 21 55 270  7.7 99.0 99.00 99.00 99.00 999 1017.3  11.7 999.0 999.0 99.0 99.00
2010 06 06 22 55 270 10.3 99.0 99.00 99.00 99.00 999 1016.1  11.9   9.5 999.0 99.0 99.00
2010 06 06 23 55 270 10.8 99.0 99.00 99.00 99.00 999 1015.5  12.0   9.5 999.0 99.0 99.00
2010 06 07 00 55 270 10.8 99.0 99.00 99.00 99.00 999 1015.1  12.1   9.3 999.0 99.0 99.00
2010 06 07 01 55 280  9.8 99.0 99.00 99.00 99.00 999 1014.8  11.8   9.4 999.0 99.0 99.00
2010 06 07 03 55 290  9.3 99.0 99.00 99.00 99.00 999 1015.3  11.4   9.5 999.0 99.0 99.00
2010 06 07 05 28 270  1.0 99.0 99.00 99.00 99.00 999 1016.5  11.1   9.7 999.0 99.0 99.00
2010 06 07 05 58 270  1.0 99.0 99.00 99.00 99.00 999 1016.4  10.8   9.6 999.0 99.0 99.00
2010 06 07 06 55 290  7.7 99.0 99.00 99.00 99.00 999 1016.0  11.0   9.6 999.0 99.0 99.00
2010 06 07 07 55 300  6.7 99.0 99.00 99.00 99.00 999 1015.9  10.9  10.0 999.0 99.0 99.00
2010 06 07 08 55 290  8.2 99.0 99.00 99.00 99.00 999 1015.8  10.7   9.7 999.0 99.0 99.00
2010 06 07 09 55 290  6.7 99.0 99.00 99.00 99.00 999 1015.4  10.6   9.6 999.0 99.0 99.00
2010 06 07 10 55 290  8.2 99.0 99.00 99.00 99.00 999 1015.3  10.5   9.6 999.0 99.0 99.00
2010 06 07 11 55 290  7.7 99.0 99.00 99.00 99.00 999 1015.9  10.5   9.6 999.0 99.0 99.00
2010 06 07 12 55 290  7.7 99.0 99.00 99.00 99.00 999 1016.1  10.2   9.6 999.0 99.0 99.00
2010 06 07 13 55 300  6.7 99.0 99.00 99.00 99.00 999 1016.6  10.5   9.3 999.0 99.0 99.00
2010 06 07 14 55 290  6.7 99.0 99.00 99.00 99.00 999 1017.1  10.6   9.4 999.0 99.0 99.00
2010 06 07 18 55 280  7.2 99.0 99.00 99.00 99.00 999 1018.1  10.6   9.8 999.0 99.0 99.00
2010 06 07 19 55 270  8.8 99.0 99.00 99.00 99.00 999 1017.2  10.7   9.6 999.0 99.0 99.00
2010 06 07 20 55 280  7.2 99.0 99.00 99.00 99.00 999 1017.0  10.8  10.0 999.0 99.0 99.00
2010 06 07 21 55 280  8.2 99.0 99.00 99.00 99.00 999 1016.2  10.9   9.7 999.0 99.0 99.00
2010 06 07 22 55 280  9.8 99.0 99.00 99.00 99.00 999 1015.5  11.0   9.6 999.0 99.0 99.00
2010 06 07 23 55 280  9.3 99.0 99.00 99.00 99.00 999 1015.2  10.9   9.5 999.0 99.0 99.00
2010 06 08 00 55 280  8.8 99.0 99.00 99.00 99.00 999 1015.1  10.8   9.5 999.0 99.0 99.00
2010 06 08 01 55 290  7.7 99.0 99.00 99.00 99.00 999 1014.8  10.7   9.4 999.0 99.0 99.00
2010 06 08 02 55 290  9.8 99.0 99.00 99.00 99.00 999 1014.9  10.6   9.2 999.0 99.0 99.00
2010 06 08 03 55 290  8.2 99.0 99.00 99.00 99.00 999 1015.6  10.6   9.4 999.0 99.0 99.00
2010 06 08 04 55 300  8.2 99.0 99.00 99.00 99.00 999 1016.0  10.7   9.9 999.0 99.0 99.00
2010 06 08 05 55 300  6.7 99.0 99.00 99.00 99.00 999 1016.5  10.7   9.4 999.0 99.0 99.00
2010 06 08 06 55 290  6.2 99.0 99.00 99.00 99.00 999 1016.6  10.7   9.6 999.0 99.0 99.00
2010 06 08 07 55 290  5.7 99.0 99.00 99.00 99.00 999 1016.5  10.7  10.6 999.0 99.0 99.00
2010 06 08 08 55 280  5.7 99.0 99.00 99.00 99.00 999 1016.1  10.6   9.8 999.0 99.0 99.00
2010 06 08 09 55 300  5.7 99.0 99.00 99.00 99.00 999 1016.0  10.6   9.7 999.0 99.0 99.00
2010 06 08 10 55 290  4.1 99.0 99.00 99.00 99.00 999 1015.9  10.4   9.3 999.0 99.0 99.00
2010 06 08 11 55 300  5.1 99.0 99.00 99.00 99.00 999 1016.2  10.5   9.3 999.0 99.0 99.00
2010 06 08 12 55 290  5.7 99.0 99.00 99.00 99.00 999 1016.2  10.5   9.2 999.0 99.0 99.00
2010 06 08 13 55 300  4.1 99.0 99.00 99.00 99.00 999 1016.7  10.4   9.3 999.0 99.0 99.00
2010 06 08 14 55 290  2.6 99.0 99.00 99.00 99.00 999 1017.2  10.3   9.3 999.0 99.0 99.00
2010 06 08 15 55 290  5.1 99.0 99.00 99.00 99.00 999 1017.4  10.3   9.2 999.0 99.0 99.00
2010 06 08 16 55 280  5.7 99.0 99.00 99.00 99.00 999 1017.6  10.4   9.2 999.0 99.0 99.00
2010 06 08 17 55 280  5.1 99.0 99.00 99.00 99.00 999 1017.7  10.4   9.2 999.0 99.0 99.00
2010 06 08 18 55 270  5.7 99.0 99.00 99.00 99.00 999 1018.0  10.6 999.0 999.0 99.0 99.00
2010 06 08 22 55 280  9.3 99.0 99.00 99.00 99.00 999 1017.0  10.9 999.0 999.0 99.0 99.00
2010 06 08 23 55 270  9.8 99.0 99.00 99.00 99.00 999 1016.7  11.0   9.9 999.0 99.0 99.00
2010 06 09 00 55 290  7.7 99.0 99.00 99.00 99.00 999 1017.2  11.1   9.2 999.0 99.0 99.00
2010 06 09 01 55 290  7.2 99.0 99.00 99.00 99.00 999 1017.4  11.0   9.2 999.0 99.0 99.00
2010 06 09 02 55 280  7.7 99.0 99.00 99.00 99.00 999 1017.5  10.8   9.3 999.0 99.0 99.00
2010 06 09 03 55 290  6.2 99.0 99.00 99.00 99.00 999 1017.8  10.7   9.3 999.0 99.0 99.00
2010 06 09 04 55 300  7.2 99.0 99.00 99.00 99.00 999 1018.5  10.9   9.6 999.0 99.0 99.00
2010 06 09 05 55 280  6.2 99.0 99.00 99.00 99.00 999 1018.8  10.8   9.4 999.0 99.0 99.00
2010 06 09 06 55 290  6.7 99.0 99.00 99.00 99.00 999 1018.6  10.8   9.5 999.0 99.0 99.00
2010 06 09 07 55 300  5.1 99.0 99.00 99.00 99.00 999 1018.5  10.6   9.7 999.0 99.0 99.00
2010 06 09 08 55 280  3.6 99.0 99.00 99.00 99.00 999 1018.6  10.6   9.8 999.0 99.0 99.00
2010 06 09 09 55 310  4.1 99.0 99.00 99.00 99.00 999 1018.5  10.7   9.4 999.0 99.0 99.00
2010 06 09 10 55 270  3.6 99.0 99.00 99.00 99.00 999 1018.2  10.6   9.5 999.0 99.0 99.00
2010 06 09 11 55 360  1.5 99.0 99.00 99.00 99.00 999 1018.2  10.7   9.6 999.0 99.0 99.00
2010 06 09 12 55   0  0.0 99.0 99.00 99.00 99.00 999 1018.3  10.5   9.3 999.0 99.0 99.00
2010 06 09 13 55   0  0.0 99.0 99.00 99.00 99.00 999 1018.9  10.6   9.2 999.0 99.0 99.00
2010 06 09 14 55   0  0.0 99.0 99.00 99.00 99.00 999 1019.2  10.9   9.3 999.0 99.0 99.00
2010 06 09 15 55 210  1.0 99.0 99.00 99.00 99.00 999 1019.6  10.7   9.2 999.0 99.0 99.00
2010 06 09 16 55 180  1.0 99.0 99.00 99.00 99.00 999 1019.8  10.8   9.3 999.0 99.0 99.00
2010 06 09 17 55 220  2.1 99.0 99.00 99.00 99.00 999 1019.9  10.8   9.3 999.0 99.0 99.00
2010 06 09 18 55 230  4.1 99.0 99.00 99.00 99.00 999 1019.9  10.9   9.7 999.0 99.0 99.00
2010 06 09 19 55 250  5.1 99.0 99.00 99.00 99.00 999 1019.7  11.4   9.9 999.0 99.0 99.00
2010 06 09 20 55 280  9.8 99.0 99.00 99.00 99.00 999 1019.1  10.9   9.7 999.0 99.0 99.00
2010 06 09 21 55 280  9.3 99.0 99.00 99.00 99.00 999 1018.8  11.5 999.0 999.0 99.0 99.00
2010 06 09 22 55 280  7.7 99.0 99.00 99.00 99.00 999 1018.8  11.3  10.5 999.0 99.0 99.00
2010 06 09 23 55 280  9.3 99.0 99.00 99.00 99.00 999 1018.4  11.4  10.5 999.0 99.0 99.00
2010 06 10 00 55 280  8.8 99.0 99.00 99.00 99.00 999 1017.6  11.6   9.9 999.0 99.0 99.00
2010 06 10 01 55 280  9.3 99.0 99.00 99.00 99.00 999 1017.1  11.5  10.2 999.0 99.0 99.00
2010 06 10 02 55 280 10.3 99.0 99.00 99.00 99.00 999 1017.4  11.3   9.9 999.0 99.0 99.00
2010 06 10 03 55 290  7.7 99.0 99.00 99.00 99.00 999 1018.1  10.8   9.7 999.0 99.0 99.00
2010 06 10 04 55 280  8.2 99.0 99.00 99.00 99.00 999 1018.7  10.8   9.9 999.0 99.0 99.00
2010 06 10 05 55 290  7.2 99.0 99.00 99.00 99.00 999 1019.1  11.1  10.0 999.0 99.0 99.00
2010 06 10 06 55 290  8.8 99.0 99.00 99.00 99.00 999 1018.8  10.9  10.1 999.0 99.0 99.00
2010 06 10 07 55 290  6.7 99.0 99.00 99.00 99.00 999 1019.0  10.6   9.8 999.0 99.0 99.00
2010 06 10 08 55 300  7.7 99.0 99.00 99.00 99.00 999 1018.7  10.8  10.1 999.0 99.0 99.00
2010 06 10 09 55 290  8.2 99.0 99.00 99.00 99.00 999 1018.6  10.8  10.1 999.0 99.0 99.00
2010 06 10 10 55 290  8.8 99.0 99.00 99.00 99.00 999 1018.9  10.9   9.7 999.0 99.0 99.00
2010 06 10 11 55 290  7.7 99.0 99.00 99.00 99.00 999 1019.1  10.6   9.7 999.0 99.0 99.00
2010 06 10 12 55 290  7.7 99.0 99.00 99.00 99.00 999 1019.1  10.5   9.7 999.0 99.0 99.00
2010 06 10 13 55 290  9.3 99.0 99.00 99.00 99.00 999 1019.2  10.6   9.6 999.0 99.0 99.00
2010 06 10 14 55 290  8.8 99.0 99.00 99.00 99.00 999 1019.3  10.5   9.6 999.0 99.0 99.00
2010 06 10 15 55 290 10.3 99.0 99.00 99.00 99.00 999 1018.9  10.4   9.6 999.0 99.0 99.00
2010 06 10 16 55 290  9.8 99.0 99.00 99.00 99.00 999 1019.1  10.4   9.5 999.0 99.0 99.00
2010 06 10 17 55 290 10.3 99.0 99.00 99.00 99.00 999 1018.6  10.4   9.6 999.0 99.0 99.00
2010 06 10 18 55 290 11.3 99.0 99.00 99.00 99.00 999 1018.7  10.5   9.6 999.0 99.0 99.00
2010 06 10 19 55 290 10.8 99.0 99.00 99.00 99.00 999 1018.3  10.8 999.0 999.0 99.0 99.00
2010 06 10 20 55 290 13.4 99.0 99.00 99.00 99.00 999 1017.7  10.6  10.1 999.0 99.0 99.00
2010 06 10 21 55 280 13.4 99.0 99.00 99.00 99.00 999 1017.3  10.7  10.2 999.0 99.0 99.00
2010 06 10 22 55 280 13.9 99.0 99.00 99.00 99.00 999 1016.9  10.6  11.0 999.0 99.0 99.00
2010 06 10 23 55 280 12.9 99.0 99.00 99.00 99.00 999 1016.0  10.6  10.9 999.0 99.0 99.00
2010 06 11 00 55 290 12.9 99.0 99.00 99.00 99.00 999 1015.4  10.6  10.8 999.0 99.0 99.00
2010 06 11 01 55 290 12.9 99.0 99.00 99.00 99.00 999 1015.4  10.5  10.5 999.0 99.0 99.00
2010 06 11 02 55 290 11.8 99.0 99.00 99.00 99.00 999 1015.4  10.3  10.3 999.0 99.0 99.00
2010 06 11 03 55 290 10.3 99.0 99.00 99.00 99.00 999 1015.4  10.1   9.4 999.0 99.0 99.00
2010 06 11 04 55 290 11.3 99.0 99.00 99.00 99.00 999 1015.5   9.9   9.2 999.0 99.0 99.00
2010 06 11 05 55 290  9.8 99.0 99.00 99.00 99.00 999 1015.6   9.8   9.6 999.0 99.0 99.00
2010 06 11 06 55 300  9.3 99.0 99.00 99.00 99.00 999 1015.2   9.6  10.1 999.0 99.0 99.00
2010 06 11 07 55 290  8.8 99.0 99.00 99.00 99.00 999 1014.7   9.4  10.3 999.0 99.0 99.00
2010 06 11 08 55 290  8.8 99.0 99.00 99.00 99.00 999 1014.5   9.3  10.3 999.0 99.0 99.00
2010 06 11 09 55 300  8.8 99.0 99.00 99.00 99.00 999 1014.1   9.1  10.3 999.0 99.0 99.00
2010 06 11 10 55 300  7.2 99.0 99.00 99.00 99.00 999 1014.1   9.1  10.2 999.0 99.0 99.00
2010 06 11 11 55 300  7.2 99.0 99.00 99.00 99.00 999 1014.0   8.9  10.2 999.0 99.0 99.00
2010 06 11 12 55 310  5.7 99.0 99.00 99.00 99.00 999 1014.2   8.9   9.6 999.0 99.0 99.00
2010 06 11 13 55 300  5.7 99.0 99.00 99.00 99.00 999 1014.5   8.9   9.6 999.0 99.0 99.00
2010 06 11 14 55 300  5.7 99.0 99.00 99.00 99.00 999 1014.7   9.0   9.2 999.0 99.0 99.00
2010 06 11 15 55 310  3.6 99.0 99.00 99.00 99.00 999 1015.0   9.1   9.2 999.0 99.0 99.00
2010 06 11 16 55 300  3.6 99.0 99.00 99.00 99.00 999 1014.7   9.5   9.1 999.0 99.0 99.00
2010 06 11 17 55 290  6.2 99.0 99.00 99.00 99.00 999 1014.4   9.4   9.2 999.0 99.0 99.00
2010 06 11 18 55 290  6.2 99.0 99.00 99.00 99.00 999 1014.3   9.6   9.6 999.0 99.0 99.00
2010 06 11 19 55 290  8.8 99.0 99.00 99.00 99.00 999 1013.8   9.9 999.0 999.0 99.0 99.00
2010 06 11 20 55 280 10.8 99.0 99.00 99.00 99.00 999 1013.2   9.9 999.0 999.0 99.0 99.00
2010 06 11 21 55 280 11.8 99.0 99.00 99.00 99.00 999 1012.9  10.1 999.0 999.0 99.0 99.00
2010 06 11 22 55 280 10.8 99.0 99.00 99.00 99.00 999 1012.6  10.2   9.9 999.0 99.0 99.00
2010 06 11 23 55 280 12.4 99.0 99.00 99.00 99.00 999 1012.3  10.2   9.9 999.0 99.0 99.00
2010 06 12 02 55 290  8.2 99.0 99.00 99.00 99.00 999 1011.8  10.1   9.5 999.0 99.0 99.00
2010 06 12 03 55 320  8.2 99.0 99.00 99.00 99.00 999 1012.2  10.1   9.4 999.0 99.0 99.00
2010 06 12 04 55 300  9.8 99.0 99.00 99.00 99.00 999 1012.3   9.7   9.1 999.0 99.0 99.00
2010 06 12 05 55 300  6.2 99.0 99.00 99.00 99.00 999 1013.0   9.4   9.0 999.0 99.0 99.00
2010 06 12 06 55 290  5.7 99.0 99.00 99.00 99.00 999 1013.1   9.4   9.1 999.0 99.0 99.00
2010 06 12 07 55 290  4.1 99.0 99.00 99.00 99.00 999 1012.8   9.5   9.7 999.0 99.0 99.00
2010 06 12 08 55 290  5.1 99.0 99.00 99.00 99.00 999 1012.1   9.1   9.7 999.0 99.0 99.00
2010 06 12 09 55 290  5.7 99.0 99.00 99.00 99.00 999 1011.8   9.1   9.6 999.0 99.0 99.00
2010 06 12 10 55 290  5.7 99.0 99.00 99.00 99.00 999 1011.7   8.9   9.5 999.0 99.0 99.00
2010 06 12 11 55 330  3.1 99.0 99.00 99.00 99.00 999 1011.8   9.0   9.6 999.0 99.0 99.00
2010 06 12 12 55 300  2.6 99.0 99.00 99.00 99.00 999 1012.2   9.1   9.1 999.0 99.0 99.00
2010 06 12 13 55 250  1.0 99.0 99.00 99.00 99.00 999 1013.2   9.0 999.0 999.0 99.0 99.00
2010 06 12 14 55 240  1.5 99.0 99.00 99.00 99.00 999 1013.3   9.5   9.3 999.0 99.0 99.00
2010 06 12 15 55 250  4.6 99.0 99.00 99.00 99.00 999 1013.2  10.7   9.3 999.0 99.0 99.00
2010 06 12 16 55 260  4.6 99.0 99.00 99.00 99.00 999 1013.0  10.2   9.0 999.0 99.0 99.00
2010 06 12 17 55 230  2.1 99.0 99.00 99.00 99.00 999 1013.4  10.3   9.3 999.0 99.0 99.00
2010 06 12 18 55 270  6.2 99.0 99.00 99.00 99.00 999 1013.1  11.3   9.0 999.0 99.0 99.00
2010 06 12 19 55 250  5.1 99.0 99.00 99.00 99.00 999 1012.4  11.2 999.0 999.0 99.0 99.00
2010 06 12 20 55 270  6.7 99.0 99.00 99.00 99.00 999 1012.1  11.2 999.0 999.0 99.0 99.00
2010 06 12 21 55 280  7.2 99.0 99.00 99.00 99.00 999 1012.0  11.6 999.0 999.0 99.0 99.00
2010 06 12 22 55 280  8.2 99.0 99.00 99.00 99.00 999 1012.2  11.4   9.6 999.0 99.0 99.00
2010 06 12 23 55 280 10.3 99.0 99.00 99.00 99.00 999 1012.2  11.7   9.7 999.0 99.0 99.00
2010 06 13 00 55 270  9.3 99.0 99.00 99.00 99.00 999 1012.2  11.2   9.5 999.0 99.0 99.00
2010 06 13 01 55 280  8.8 99.0 99.00 99.00 99.00 999 1012.4  10.9 999.0 999.0 99.0 99.00
2010 06 13 02 55 300  7.7 99.0 99.00 99.00 99.00 999 1012.9  10.5   9.4 999.0 99.0 99.00
2010 06 13 03 55 270  6.2 99.0 99.00 99.00 99.00 999 1014.0  10.2   9.3 999.0 99.0 99.00
2010 06 13 04 55 200  3.6 99.0 99.00 99.00 99.00 999 1014.6   9.8   9.4 999.0 99.0 99.00
2010 06 13 05 55 190  3.6 99.0 99.00 99.00 99.00 999 1015.1   9.6   9.6 999.0 99.0 99.00
2010 06 13 06 55 180  4.1 99.0 99.00 99.00 99.00 999 1015.2   9.5   9.6 999.0 99.0 99.00
2010 06 13 07 55 190  5.1 99.0 99.00 99.00 99.00 999 1015.5   9.6   9.7 999.0 99.0 99.00
2010 06 13 08 55 200  4.6 99.0 99.00 99.00 99.00 999 1015.7   9.6   9.9 999.0 99.0 99.00
2010 06 13 09 55 200  2.6 99.0 99.00 99.00 99.00 999 1015.8   9.5   9.7 999.0 99.0 99.00
2010 06 13 10 55   0  0.0 99.0 99.00 99.00 99.00 999 1016.0   9.4   9.7 999.0 99.0 99.00
2010 06 13 11 55  70  1.0 99.0 99.00 99.00 99.00 999 1016.1   9.0   9.4 999.0 99.0 99.00
2010 06 13 12 55   0  0.0 99.0 99.00 99.00 99.00 999 1016.6   9.1   9.5 999.0 99.0 99.00
2010 06 13 13 55   0  0.0 99.0 99.00 99.00 99.00 999 1017.6   9.2   9.4 999.0 99.0 99.00
2010 06 13 14 55  90  2.1 99.0 99.00 99.00 99.00 999 1018.2   8.7   9.3 999.0 99.0 99.00
2010 06 13 15 55  70  1.0 99.0 99.00 99.00 99.00 999 1019.3   8.8   9.2 999.0 99.0 99.00
2010 06 13 16 55   0  0.0 99.0 99.00 99.00 99.00 999 1019.4   9.8 999.0 999.0 99.0 99.00
2010 06 13 17 55   0  0.0 99.0 99.00 99.00 99.00 999 1018.6  10.8   9.3 999.0 99.0 99.00
2010 06 13 18 55 220  1.5 99.0 99.00 99.00 99.00 999 1018.6  10.6   9.3 999.0 99.0 99.00
2010 06 13 19 55 250  2.1 99.0 99.00 99.00 99.00 999 1018.4  10.3 999.0 999.0 99.0 99.00
2010 06 13 20 55 250  3.6 99.0 99.00 99.00 99.00 999 1018.4   9.4   9.4 999.0 99.0 99.00
2010 06 13 21 55 260  3.1 99.0 99.00 99.00 99.00 999 1018.0   9.6   9.4 999.0 99.0 99.00
2010 06 13 22 55 250  2.6 99.0 99.00 99.00 99.00 999 1017.7  10.3   9.4 999.0 99.0 99.00
2010 06 13 23 55 250  3.1 99.0 99.00 99.00 99.00 999 1017.3  10.2   9.4 999.0 99.0 99.00
2010 06 14 00 55   0  0.0 99.0 99.00 99.00 99.00 999 1017.1  10.5   9.4 999.0 99.0 99.00
2010 06 14 01 55 190  1.0 99.0 99.00 99.00 99.00 999 1017.0  10.7   9.5 999.0 99.0 99.00
2010 06 14 02 55 220  3.1 99.0 99.00 99.00 99.00 999 1016.6  10.8   9.6 999.0 99.0 99.00
2010 06 14 03 55 230  1.5 99.0 99.00 99.00 99.00 999 1016.6  10.1   9.5 999.0 99.0 99.00
2010 06 14 04 55 260  1.5 99.0 99.00 99.00 99.00 999 1017.2   9.9   9.6 999.0 99.0 99.00
2010 06 14 05 55 270  2.6 99.0 99.00 99.00 99.00 999 1017.4   9.8   9.7 999.0 99.0 99.00
2010 06 14 06 55 280  2.6 99.0 99.00 99.00 99.00 999 1017.2   9.5   9.4 999.0 99.0 99.00
2010 06 14 07 55 280  5.1 99.0 99.00 99.00 99.00 999 1016.9   9.5   9.5 999.0 99.0 99.00
2010 06 14 08 55 290  3.6 99.0 99.00 99.00 99.00 999 1017.6   9.3   9.4 999.0 99.0 99.00
2010 06 14 09 55 280  4.1 99.0 99.00 99.00 99.00 999 1017.4   9.3   9.4 999.0 99.0 99.00
2010 06 14 10 55 290  3.1 99.0 99.00 99.00 99.00 999 1017.3   9.2   9.4 999.0 99.0 99.00
2010 06 14 11 55 280  4.1 99.0 99.00 99.00 99.00 999 1017.2   9.1   9.4 999.0 99.0 99.00
2010 06 14 12 55 270  4.1 99.0 99.00 99.00 99.00 999 1017.4   9.0   9.4 999.0 99.0 99.00
2010 06 14 13 55 280  2.6 99.0 99.00 99.00 99.00 999 1017.8   9.1   9.3 999.0 99.0 99.00
2010 06 14 14 55 290  3.1 99.0 99.00 99.00 99.00 999 1018.1   9.0   9.5 999.0 99.0 99.00
2010 06 14 15 55 260  3.1 99.0 99.00 99.00 99.00 999 1018.7   9.1 999.0 999.0 99.0 99.00
2010 06 14 16 55 270  5.1 99.0 99.00 99.00 99.00 999 1018.6   9.2   9.1 999.0 99.0 99.00
2010 06 14 17 55 280  4.6 99.0 99.00 99.00 99.00 999 1018.6   9.4   9.1 999.0 99.0 99.00
2010 06 14 18 55 280  5.7 99.0 99.00 99.00 99.00 999 1018.6   9.5   9.1 999.0 99.0 99.00
2010 06 14 19 55 280  4.1 99.0 99.00 99.00 99.00 999 1017.5   9.6   9.3 999.0 99.0 99.00
