#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 03 09 19 999 99.0 99.0  0.63 18.18  9.40  20 9999.0 999.0  12.9 999.0 99.0 99.00
2016 01 03 10 19 999 99.0 99.0  0.76 16.67 10.04   0 9999.0 999.0  12.9 999.0 99.0 99.00
2016 01 03 10 49 999 99.0 99.0  0.66 16.67  9.01 353 9999.0 999.0  12.9 999.0 99.0 99.00
2016 01 03 11 19 999 99.0 99.0  0.67 16.67  9.99   6 9999.0 999.0  12.9 999.0 99.0 99.00
2016 01 03 11 49 999 99.0 99.0  0.57 15.38  9.49 345 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 12 19 999 99.0 99.0  0.74 16.67 11.50 359 9999.0 999.0  12.9 999.0 99.0 99.00
2016 01 03 12 49 999 99.0 99.0  0.65 16.67 10.93   7 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 13 19 999 99.0 99.0  0.82 16.67 12.14   0 9999.0 999.0  12.9 999.0 99.0 99.00
2016 01 03 14 19 999 99.0 99.0  0.68 16.67 11.63   6 9999.0 999.0  12.9 999.0 99.0 99.00
2016 01 03 14 49 999 99.0 99.0  0.80 16.67 12.50 359 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 15 19 999 99.0 99.0  0.64 16.67 10.66   7 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 15 49 999 99.0 99.0  0.58 14.29 10.28 355 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 16 19 999 99.0 99.0  0.71 16.67 11.43 353 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 16 49 999 99.0 99.0  0.68 14.29 10.76 352 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 17 19 999 99.0 99.0  0.68 15.38 10.44   2 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 18 19 999 99.0 99.0  0.69 13.33 10.48 351 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 18 49 999 99.0 99.0  0.71 14.29 10.53 358 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 19 19 999 99.0 99.0  0.66 12.50 10.52 348 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 19 49 999 99.0 99.0  0.66 15.38 10.49   9 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 20 49 999 99.0 99.0  0.75 12.50  9.50 348 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 21 19 999 99.0 99.0  0.74 15.38  8.67 355 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 22 19 999 99.0 99.0  0.78 12.50  9.47 348 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 22 49 999 99.0 99.0  0.92 13.33 10.89 349 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 03 23 19 999 99.0 99.0  0.75 15.38  9.96 355 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 03 23 49 999 99.0 99.0  0.93 13.33 11.46 351 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 00 19 999 99.0 99.0  0.80 13.33 10.97 355 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 00 49 999 99.0 99.0  0.77 14.29 11.00   2 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 01 19 999 99.0 99.0  0.74 14.29 10.74 355 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 01 49 999 99.0 99.0  0.96 14.29 12.01 353 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 02 19 999 99.0 99.0  0.91 14.29 11.72 352 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 02 49 999 99.0 99.0  0.80 14.29 11.51 349 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 03 19 999 99.0 99.0  0.90 14.29 12.22 355 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 03 49 999 99.0 99.0  0.82 12.50 11.70 348 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 04 49 999 99.0 99.0  0.83 12.50 11.36 346 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 05 19 999 99.0 99.0  0.80 15.38 11.64   2 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 06 19 999 99.0 99.0  0.75 14.29 10.91 358 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 06 49 999 99.0 99.0  0.77 13.33 10.55 352 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 07 19 999 99.0 99.0  0.85 14.29 10.65   0 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 07 49 999 99.0 99.0  0.89 12.50 10.74 348 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 08 49 999 99.0 99.0  1.16 13.33 11.51 351 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 09 19 999 99.0 99.0  1.13 13.33 11.39 352 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 10 19 999 99.0 99.0  1.08 13.33 11.25 352 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 10 49 999 99.0 99.0  0.96 11.76 10.92 345 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 11 49 999 99.0 99.0  1.20 13.33 11.61 353 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 12 49 999 99.0 99.0  1.15 14.29 11.40 346 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 13 19 999 99.0 99.0  1.21 11.76 11.49 345 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 14 49 999 99.0 99.0  1.37 14.29 11.90 349 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 15 19 999 99.0 99.0  1.20 14.29 11.47 348 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 15 49 999 99.0 99.0  1.27 14.29 11.75 352 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 04 16 49 999 99.0 99.0  1.46 13.33 11.89 351 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 17 19 999 99.0 99.0  1.18 13.33 11.23 352 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 04 18 19 999 99.0 99.0  1.14 13.33 11.45 355 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 04 18 49 999 99.0 99.0  1.22 11.76 11.18 348 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 04 19 19 999 99.0 99.0  1.28 13.33 11.37 346 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 04 19 49 999 99.0 99.0  1.17 13.33 11.40 352 9999.0 999.0  13.3 999.0 99.0 99.00
