#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 08 02 04 15 999 99.0 99.0  0.59 16.67  7.25 352 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 02 04 45 999 99.0 99.0  0.60  8.33  7.36 336 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 05 15 999 99.0 99.0  0.58 16.67  7.21 352 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 05 45 999 99.0 99.0  0.64 16.67  7.32 353 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 06 15 999 99.0 99.0  0.61 16.67  7.60 353 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 06 45 999 99.0 99.0  0.64  8.33  7.24 336 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 07 15 999 99.0 99.0  0.66  8.33  7.39 335 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 07 45 999 99.0 99.0  0.67 16.67  8.03 352 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 08 15 999 99.0 99.0  0.64 16.67  7.40 350 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 08 45 999 99.0 99.0  0.64 16.67  7.22 352 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 09 15 999 99.0 99.0  0.61  8.33  7.55 332 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 09 45 999 99.0 99.0  0.55  8.33  7.36 333 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 02 10 15 999 99.0 99.0  0.52 16.67  7.13 352 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 02 10 45 999 99.0 99.0  0.57 16.67  7.97 350 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 02 11 15 999 99.0 99.0  0.56 16.67  7.45 352 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 02 11 45 999 99.0 99.0  0.52 15.38  6.86 350 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 02 12 15 999 99.0 99.0  0.52 16.67  6.90 352 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 02 12 45 999 99.0 99.0  0.54 16.67  7.06 353 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 02 13 15 999 99.0 99.0  0.47 15.38  6.75 354 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 02 13 45 999 99.0 99.0  0.50 16.67  7.12 354 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 14 15 999 99.0 99.0  0.49 16.67  6.68 352 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 14 45 999 99.0 99.0  0.48 16.67  7.06 350 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 15 15 999 99.0 99.0  0.53 16.67  7.13 350 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 15 45 999 99.0 99.0  0.50 16.67  6.86 352 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 16 15 999 99.0 99.0  0.52 15.38  7.45 353 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 16 45 999 99.0 99.0  0.54 16.67  7.63 352 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 17 15 999 99.0 99.0  0.54  8.33  7.43 335 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 17 45 999 99.0 99.0  0.57 15.38  7.56 353 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 18 15 999 99.0 99.0  0.57 15.38  7.63 353 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 18 45 999 99.0 99.0  0.55  9.09  7.34 336 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 02 19 15 999 99.0 99.0  0.54  8.33  6.48 335 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 19 45 999 99.0 99.0  0.57 16.67  6.47 352 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 20 15 999 99.0 99.0  0.54 16.67  7.03 356 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 20 45 999 99.0 99.0  0.57  8.33  7.60 333 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 02 21 15 999 99.0 99.0  0.50  8.33  6.87 332 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 02 21 45 999 99.0 99.0  0.53 16.67  6.89 354 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 02 22 15 999 99.0 99.0  0.51 16.67  6.45   0 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 02 22 45 999 99.0 99.0  0.50  7.69  5.86 332 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 02 23 15 999 99.0 99.0  0.51  7.69  5.93 333 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 02 23 45 999 99.0 99.0  0.53 16.67  5.84 357 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 03 00 15 999 99.0 99.0  0.60  7.69  5.27 336 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 03 00 45 999 99.0 99.0  0.63 16.67  5.09 354 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 03 01 15 999 99.0 99.0  0.68  7.14  5.05 332 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 03 01 45 999 99.0 99.0  0.72 15.38  5.03 353 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 03 02 15 999 99.0 99.0  0.71  4.76  4.79 325 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 03 02 45 999 99.0 99.0  0.81  5.00  4.95 323 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 03 03 15 999 99.0 99.0  0.79  5.26  5.04 326 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 03 03 45 999 99.0 99.0  0.84  5.56  4.94 325 9999.0 999.0  14.6 999.0 99.0 99.00
2010 08 03 04 15 999 99.0 99.0  0.86  5.00  4.91 323 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 03 04 45 999 99.0 99.0  0.82 15.38  5.13 352 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 03 05 15 999 99.0 99.0  0.74  5.26  4.98 323 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 05 45 999 99.0 99.0  0.71  5.00  5.00 321 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 06 15 999 99.0 99.0  0.72  4.76  4.89 318 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 06 45 999 99.0 99.0  0.70  5.26  4.91 319 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 07 15 999 99.0 99.0  0.64 15.38  4.91 352 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 07 45 999 99.0 99.0  0.61 15.38  5.14 350 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 03 08 15 999 99.0 99.0  0.54 15.38  5.28 349 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 03 08 45 999 99.0 99.0  0.50 15.38  5.20 352 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 03 09 15 999 99.0 99.0  0.43 14.29  4.95 350 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 03 09 45 999 99.0 99.0  0.41 15.38  4.94 349 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 03 10 15 999 99.0 99.0  0.40 15.38  5.58 352 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 03 10 45 999 99.0 99.0  0.41 15.38  5.29 350 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 03 11 15 999 99.0 99.0  0.40 15.38  5.86 352 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 03 11 45 999 99.0 99.0  0.42 15.38  6.42 350 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 03 12 15 999 99.0 99.0  0.46 15.38  6.09 353 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 03 12 45 999 99.0 99.0  0.47  7.14  5.77 325 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 13 15 999 99.0 99.0  0.50 15.38  6.17 353 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 13 45 999 99.0 99.0  0.51 15.38  5.93 352 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 14 15 999 99.0 99.0  0.52 15.38  5.78 353 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 03 14 45 999 99.0 99.0  0.48 15.38  5.81 356 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 03 15 15 999 99.0 99.0  0.50 15.38  5.71 352 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 03 15 45 999 99.0 99.0  0.50  7.69  5.98 333 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 03 16 15 999 99.0 99.0  0.47 15.38  5.68 356 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 16 45 999 99.0 99.0  0.49  7.69  6.12 333 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 17 15 999 99.0 99.0  0.48 15.38  6.51 350 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 17 45 999 99.0 99.0  0.48 15.38  6.51 352 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 18 15 999 99.0 99.0  0.45  7.69  6.18 332 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 18 45 999 99.0 99.0  0.41  7.69  5.73 330 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 03 19 45 999 99.0 99.0  0.50  8.33  5.69 329 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 20 15 999 99.0 99.0  0.51  8.33  6.05 332 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 20 45 999 99.0 99.0  0.53  8.33  5.91 332 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 21 15 999 99.0 99.0  0.51  7.69  5.96 330 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 21 45 999 99.0 99.0  0.51  7.69  5.92 328 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 22 15 999 99.0 99.0  0.52  8.33  5.98 332 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 22 45 999 99.0 99.0  0.54  7.69  5.97 329 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 23 15 999 99.0 99.0  0.52  8.33  6.04 337 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 03 23 45 999 99.0 99.0  0.59  8.33  5.85 333 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 04 00 15 999 99.0 99.0  0.61  7.69  5.80 329 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 00 45 999 99.0 99.0  0.61  7.69  5.68 332 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 04 01 15 999 99.0 99.0  0.58  8.33  5.50 335 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 04 01 45 999 99.0 99.0  0.60 15.38  5.66 354 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 02 15 999 99.0 99.0  0.63  7.69  5.34 333 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 02 45 999 99.0 99.0  0.64  7.69  5.39 336 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 03 15 999 99.0 99.0  0.65  8.33  5.38 335 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 04 03 45 999 99.0 99.0  0.65  8.33  5.31 336 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 04 04 15 999 99.0 99.0  0.65  8.33  5.14 335 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 04 45 999 99.0 99.0  0.68  7.69  5.26 332 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 05 15 999 99.0 99.0  0.67  5.26  5.10 325 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 05 45 999 99.0 99.0  0.70  7.69  5.31 336 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 06 15 999 99.0 99.0  0.71  8.33  5.27 337 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 04 06 45 999 99.0 99.0  0.61 14.29  5.19 353 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 04 07 15 999 99.0 99.0  0.57 15.38  5.40 350 9999.0 999.0  14.6 999.0 99.0 99.00
2010 08 04 07 45 999 99.0 99.0  0.45 15.38  5.52 347 9999.0 999.0  14.5 999.0 99.0 99.00
2010 08 04 08 15 999 99.0 99.0  0.46 14.29  6.11 353 9999.0 999.0  14.6 999.0 99.0 99.00
2010 08 04 08 45 999 99.0 99.0  0.46 16.67  5.84 356 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 04 09 15 999 99.0 99.0  0.48  7.69  5.92 332 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 04 09 45 999 99.0 99.0  0.50  7.69  5.74 330 9999.0 999.0  14.4 999.0 99.0 99.00
2010 08 04 10 15 999 99.0 99.0  0.53  7.14  5.43 326 9999.0 999.0  14.4 999.0 99.0 99.00
2010 08 04 10 45 999 99.0 99.0  0.52  7.14  5.81 328 9999.0 999.0  14.5 999.0 99.0 99.00
2010 08 04 11 15 999 99.0 99.0  0.50  7.69  5.86 329 9999.0 999.0  14.6 999.0 99.0 99.00
2010 08 04 11 45 999 99.0 99.0  0.50  7.14  6.25 325 9999.0 999.0  14.6 999.0 99.0 99.00
2010 08 04 12 15 999 99.0 99.0  0.48  7.14  5.96 323 9999.0 999.0  14.6 999.0 99.0 99.00
2010 08 04 12 45 999 99.0 99.0  0.53  7.69  5.78 328 9999.0 999.0  14.6 999.0 99.0 99.00
2010 08 04 13 15 999 99.0 99.0  0.52  7.69  5.88 330 9999.0 999.0  14.4 999.0 99.0 99.00
2010 08 04 13 45 999 99.0 99.0  0.58  7.14  5.89 328 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 04 14 15 999 99.0 99.0  0.59  7.69  5.99 330 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 14 45 999 99.0 99.0  0.55  7.69  5.86 330 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 15 15 999 99.0 99.0  0.59  7.69  6.08 332 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 15 45 999 99.0 99.0  0.59  7.69  6.02 328 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 16 15 999 99.0 99.0  0.58  8.33  5.80 332 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 16 45 999 99.0 99.0  0.58  7.69  5.87 332 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 17 15 999 99.0 99.0  0.57  7.69  6.00 330 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 04 17 45 999 99.0 99.0  0.55 14.29  5.89 352 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 04 18 45 999 99.0 99.0  0.56  7.69  6.31 330 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 04 19 15 999 99.0 99.0  0.52  7.69  6.34 332 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 04 19 45 999 99.0 99.0  0.52  8.33  6.20 335 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 04 20 15 999 99.0 99.0  0.57  8.33  6.30 336 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 04 20 45 999 99.0 99.0  0.56  8.33  6.39 336 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 04 21 15 999 99.0 99.0  0.54  7.69  6.35 332 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 04 21 45 999 99.0 99.0  0.55  8.33  6.54 335 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 04 22 15 999 99.0 99.0  0.57  9.09  6.80 336 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 04 22 45 999 99.0 99.0  0.51  8.33  6.02 332 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 04 23 15 999 99.0 99.0  0.55  8.33  5.79 332 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 04 23 45 999 99.0 99.0  0.54  9.88  6.36 344 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 05 00 15 999 99.0 99.0  0.55  9.09  5.73 337 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 05 00 45 999 99.0 99.0  0.54 15.38  5.87 357 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 05 01 15 999 99.0 99.0  0.52  9.09  5.73 335 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 01 45 999 99.0 99.0  0.54  8.33  5.70 333 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 02 45 999 99.0 99.0  0.61  8.33  5.73 333 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 03 15 999 99.0 99.0  0.64  8.33  5.69 333 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 03 45 999 99.0 99.0  0.64  9.09  5.29 337 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 04 15 999 99.0 99.0  0.69  7.69  5.30 333 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 04 45 999 99.0 99.0  0.70  8.33  5.11 335 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 05 15 999 99.0 99.0  0.71  8.33  5.18 335 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 05 45 999 99.0 99.0  0.73  8.33  4.92 337 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 06 15 999 99.0 99.0  0.78  9.09  5.04 342 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 06 45 999 99.0 99.0  0.72  8.33  5.06 336 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 07 15 999 99.0 99.0  0.71  8.33  4.96 335 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 07 45 999 99.0 99.0  0.70  7.69  5.10 333 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 08 15 999 99.0 99.0  0.74  8.33  5.26 335 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 08 45 999 99.0 99.0  0.70  8.33  4.94 335 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 09 15 999 99.0 99.0  0.74  8.33  5.21 333 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 09 45 999 99.0 99.0  0.69  8.33  5.31 333 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 10 15 999 99.0 99.0  0.60  7.69  5.29 332 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 10 45 999 99.0 99.0  0.55 15.38  5.24 347 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 11 15 999 99.0 99.0  0.53  9.09  4.76 336 9999.0 999.0  14.7 999.0 99.0 99.00
2010 08 05 11 45 999 99.0 99.0  0.51  9.09  4.77 337 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 12 15 999 99.0 99.0  0.48  7.69  5.09 330 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 12 45 999 99.0 99.0  0.50 15.38  5.20 354 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 13 15 999 99.0 99.0  0.50 14.29  5.33 350 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 05 13 45 999 99.0 99.0  0.48  8.33  5.41 336 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 14 15 999 99.0 99.0  0.50  6.67  5.96 326 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 05 14 45 999 99.0 99.0  0.51  7.14  5.72 329 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 15 15 999 99.0 99.0  0.48  8.33  5.91 336 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 15 45 999 99.0 99.0  0.47 18.18  5.61 357 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 16 15 999 99.0 99.0  0.50 18.18  6.19 353 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 16 45 999 99.0 99.0  0.50  9.09  5.83 337 9999.0 999.0  14.8 999.0 99.0 99.00
2010 08 05 17 15 999 99.0 99.0  0.50 18.18  6.25   4 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 05 17 45 999 99.0 99.0  0.48 18.18  5.57 354 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 05 18 15 999 99.0 99.0  0.48  6.67  5.99 328 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 05 18 45 999 99.0 99.0  0.47 18.18  5.48 357 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 05 19 15 999 99.0 99.0  0.49 18.18  5.95   6 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 05 19 45 999 99.0 99.0  0.48 18.18  5.41 357 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 05 20 15 999 99.0 99.0  0.53 18.18  5.68   0 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 05 20 45 999 99.0 99.0  0.49 15.38  5.77 354 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 05 21 15 999 99.0 99.0  0.47 18.18  5.82   0 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 05 21 45 999 99.0 99.0  0.46  8.33  5.93 336 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 05 22 15 999 99.0 99.0  0.41 18.18  6.67 357 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 05 22 45 999 99.0 99.0  0.40 18.18  6.64 357 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 05 23 15 999 99.0 99.0  0.39 16.67  6.61 356 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 05 23 45 999 99.0 99.0  0.44 16.67  6.81 359 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 06 00 15 999 99.0 99.0  0.42 18.18  6.45   0 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 06 00 45 999 99.0 99.0  0.38 16.67  6.46 357 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 01 15 999 99.0 99.0  0.39 18.18  7.11 352 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 06 01 45 999 99.0 99.0  0.39 18.18  7.06 347 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 06 02 15 999 99.0 99.0  0.41 18.18  6.27 353 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 06 02 45 999 99.0 99.0  0.42 18.18  5.43 353 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 03 15 999 99.0 99.0  0.47 14.29  4.77 352 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 03 45 999 99.0 99.0  0.48 16.67  4.45   3 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 04 15 999 99.0 99.0  0.51 14.29  4.47 350 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 04 45 999 99.0 99.0  0.53  3.70  4.45 328 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 05 15 999 99.0 99.0  0.55  4.17  4.50 326 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 05 45 999 99.0 99.0  0.58  4.35  4.50 328 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 06 15 999 99.0 99.0  0.58  4.35  4.50 325 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 06 45 999 99.0 99.0  0.59  9.09  4.64 340 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 07 15 999 99.0 99.0  0.59 16.67  4.58 354 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 07 45 999 99.0 99.0  0.55 16.67  4.88 352 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 08 15 999 99.0 99.0  0.53 16.67  4.87 353 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 08 45 999 99.0 99.0  0.50 18.18  5.03 350 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 06 09 15 999 99.0 99.0  0.52  9.09  5.38 340 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 09 45 999 99.0 99.0  0.49 16.67  5.48 352 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 10 15 999 99.0 99.0  0.47 16.67  5.81 352 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 10 45 999 99.0 99.0  0.45 16.67  6.28 354 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 11 15 999 99.0 99.0  0.44 16.67  6.00 352 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 11 45 999 99.0 99.0  0.46 16.67  6.60 354 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 12 15 999 99.0 99.0  0.43 18.18  6.45 356 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 12 45 999 99.0 99.0  0.43 16.67  6.20 350 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 13 15 999 99.0 99.0  0.45 18.18  6.17 353 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 13 45 999 99.0 99.0  0.44 16.67  5.72 347 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 14 15 999 99.0 99.0  0.44 18.18  6.32   1 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 14 45 999 99.0 99.0  0.44 16.67  7.17 352 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 15 15 999 99.0 99.0  0.46  9.09  6.66 339 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 15 45 999 99.0 99.0  0.48 16.67  6.97 352 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 16 15 999 99.0 99.0  0.50  9.09  6.65 340 9999.0 999.0  14.9 999.0 99.0 99.00
2010 08 06 16 45 999 99.0 99.0  0.49 18.18  6.37 349 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 17 15 999 99.0 99.0  0.50 18.18  6.85 354 9999.0 999.0  15.0 999.0 99.0 99.00
2010 08 06 17 45 999 99.0 99.0  0.51  9.09  6.23 336 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 06 18 15 999 99.0 99.0  0.48 16.67  7.17 356 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 06 18 45 999 99.0 99.0  0.50 16.67  6.65 350 9999.0 999.0  15.1 999.0 99.0 99.00
2010 08 06 19 15 999 99.0 99.0  0.49 16.67  6.53 353 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 06 19 45 999 99.0 99.0  0.53 16.67  6.54 357 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 06 20 15 999 99.0 99.0  0.51 16.67  6.26 352 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 06 20 45 999 99.0 99.0  0.49 16.67  6.43 352 9999.0 999.0  15.2 999.0 99.0 99.00
2010 08 06 21 15 999 99.0 99.0  0.56  7.69  6.80 335 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 06 21 45 999 99.0 99.0  0.55 18.18  7.10   0 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 06 22 15 999 99.0 99.0  0.55 18.18  7.69 359 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 06 22 45 999 99.0 99.0  0.54 16.67  7.87 356 9999.0 999.0  15.4 999.0 99.0 99.00
2010 08 06 23 15 999 99.0 99.0  0.50 16.67  7.42 353 9999.0 999.0  15.4 999.0 99.0 99.00
2010 08 06 23 45 999 99.0 99.0  0.52 16.67  7.89 356 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 07 00 15 999 99.0 99.0  0.53 16.67  7.90 352 9999.0 999.0  15.3 999.0 99.0 99.00
2010 08 07 00 45 999 99.0 99.0  0.51 16.67  8.09 356 9999.0 999.0  15.1 999.0 99.0 99.00
